Student ID,Student Name,Date of Birth,Field of Study,Year of Admission,Expected Year of Graduation,Current Semester,Specialization,Fees,Discount on Fees
303846,Lisa Page,2001-09-13,Civil Engineering,2019,2022,4,Data Science,118328,23079
127825,Roger Smith,2002-01-07,Mechanical Engineering,2021,2023,2,Machine Learning,178374,13772
272196,Nathaniel Murphy,2002-06-28,Chemical Engineering,2022,2021,4,Data Science,179335,14752
757556,Tammy Sandoval,1997-12-09,Chemical Engineering,2018,2020,2,Network Security,57897,7854
372974,Harry Torres,2005-12-21,Mechanical Engineering,2016,2020,1,Machine Learning,185241,34070
859896,Sean Greene,2003-01-07,Civil Engineering,2022,2022,4,Artificial Intelligence,157562,2404
536285,Suzanne Aguilar,2004-03-09,Computer Science,2019,2020,4,Artificial Intelligence,155118,14497
529581,Nicholas Anderson,2002-09-10,Electrical Engineering,2017,2018,3,Data Science,127162,11799
386802,John Jones,1999-06-28,Electrical Engineering,2017,2020,1,Data Science,167347,14976
622475,Michael Newton,2006-05-06,Electrical Engineering,2019,2023,4,Web Development,92273,1202
558786,Ryan Johnson,1999-04-21,Chemical Engineering,2016,2020,1,Machine Learning,130613,2271
215778,Jordan Parker,1997-10-19,Chemical Engineering,2020,2023,3,Network Security,177534,20078
982186,Thomas Martin,1998-03-14,Electrical Engineering,2022,2021,4,Data Science,187982,26729
506484,Kyle Berry,2000-07-07,Computer Science,2022,2021,3,Artificial Intelligence,98628,17959
576072,Susan Miller,1999-07-08,Computer Science,2018,2018,3,Data Science,88146,17034
616246,Amber Sims,2004-06-04,Civil Engineering,2020,2023,4,Machine Learning,96790,2393
315219,Jessica Mcmillan,2004-05-13,Computer Science,2022,2022,4,Web Development,157773,16555
756340,Jeremiah Scott MD,2004-12-10,Computer Science,2020,2023,3,Artificial Intelligence,128872,2911
987738,James Browning,1999-09-25,Mechanical Engineering,2017,2021,3,Web Development,128444,1659
255585,Lisa Glover,2000-03-25,Chemical Engineering,2018,2020,1,Machine Learning,91981,11706
171159,Stacy King,2001-12-14,Chemical Engineering,2016,2021,3,Data Science,194360,7321
132746,Steven Roberson,2003-10-15,Computer Science,2019,2021,4,Web Development,113994,4762
924882,Troy Berger,1999-11-26,Mechanical Engineering,2021,2017,4,Network Security,133964,3906
953651,Cindy Washington,1997-12-20,Computer Science,2018,2019,3,Artificial Intelligence,139419,16233
987106,Mark Roberts,2005-02-21,Electrical Engineering,2020,2022,3,Network Security,123338,11784
446010,Noah Woods,2005-12-30,Mechanical Engineering,2016,2020,3,Machine Learning,146571,771
399760,Pamela Cook,1999-09-25,Mechanical Engineering,2021,2023,4,Web Development,53637,4679
307027,Russell Johns,2004-11-07,Civil Engineering,2018,2018,1,Network Security,137802,15089
200318,Michelle Taylor DDS,2001-05-04,Electrical Engineering,2021,2017,2,Web Development,79858,5780
687642,Amanda Hall,1997-11-06,Computer Science,2017,2023,4,Machine Learning,125727,3097
859265,Dale Pierce,2001-12-29,Chemical Engineering,2018,2021,1,Network Security,147291,707
711822,Angela Thomas,1999-10-22,Electrical Engineering,2021,2023,4,Network Security,193609,9745
945119,Shawn Rowland,2004-03-04,Chemical Engineering,2021,2018,1,Network Security,173973,27508
825353,Bruce Brown,1997-12-02,Mechanical Engineering,2022,2019,4,Machine Learning,115048,21530
506525,Melissa Watson,2006-04-30,Chemical Engineering,2017,2021,2,Web Development,114998,21233
640005,Miranda Smith,2006-01-18,Civil Engineering,2021,2019,2,Artificial Intelligence,191395,11810
682482,Isaac Perez,2002-01-21,Computer Science,2022,2022,2,Data Science,171951,13884
133822,James Williams,2004-11-27,Computer Science,2017,2018,2,Artificial Intelligence,66686,4679
763420,Allen Torres,2003-07-20,Computer Science,2019,2022,1,Artificial Intelligence,170097,26333
813996,Roger White,1998-07-19,Computer Science,2018,2023,3,Artificial Intelligence,195772,29040
144303,Jacqueline Hall,2000-10-22,Mechanical Engineering,2020,2021,3,Artificial Intelligence,77012,1346
620022,Cathy Johnson,2000-03-20,Chemical Engineering,2017,2021,4,Network Security,68679,6973
561483,Pamela Smith,1999-05-10,Electrical Engineering,2016,2020,4,Machine Learning,51090,7427
261400,Edward Day,2006-03-23,Civil Engineering,2020,2022,3,Network Security,82438,8609
540822,Sarah Coleman,2003-04-01,Electrical Engineering,2020,2019,4,Artificial Intelligence,129273,21546
513525,Jonathan Hayes,1998-12-11,Electrical Engineering,2017,2017,4,Network Security,128266,15346
741559,Jonathan Lutz,2003-05-25,Civil Engineering,2019,2020,3,Artificial Intelligence,51035,3239
801889,Jessica Walker MD,1999-12-02,Civil Engineering,2020,2019,1,Data Science,95103,160
942939,Peter Hall,2004-11-04,Mechanical Engineering,2021,2021,1,Network Security,198700,36996
353515,Hannah Castillo,1998-11-26,Chemical Engineering,2020,2022,2,Machine Learning,169720,317
207665,Tina Ramirez,2000-06-03,Electrical Engineering,2018,2018,4,Web Development,142699,3928
257989,Mary Burton,2004-09-12,Mechanical Engineering,2018,2019,1,Network Security,110035,1040
718819,Michele Freeman,1999-06-30,Civil Engineering,2022,2020,2,Web Development,83846,16080
968342,Tiffany Brown,2000-01-01,Civil Engineering,2020,2018,4,Network Security,184155,20641
420940,Amber Diaz,2002-02-08,Mechanical Engineering,2021,2022,4,Artificial Intelligence,138723,13806
286766,Sandra Walker,1997-08-01,Computer Science,2022,2021,4,Machine Learning,115106,18219
281901,Deborah Fischer,2003-08-15,Chemical Engineering,2016,2018,3,Network Security,182499,32812
581414,Melissa Craig,2005-07-25,Computer Science,2022,2017,2,Data Science,113683,8002
436567,Haley Kim,2004-01-22,Chemical Engineering,2018,2019,1,Machine Learning,193939,4378
593484,Crystal Johnson,2005-04-07,Electrical Engineering,2018,2021,4,Machine Learning,150832,9753
906010,Alyssa Forbes,2001-01-29,Electrical Engineering,2016,2020,1,Network Security,75177,13642
981460,Christine Lester,2002-04-24,Mechanical Engineering,2021,2018,2,Data Science,152103,16658
937647,Lauren Wong,1999-12-18,Computer Science,2021,2019,2,Web Development,152335,18784
642778,Brittany Simpson,2005-05-26,Electrical Engineering,2016,2022,4,Artificial Intelligence,165545,31855
914703,Anthony Ortega,2004-08-16,Electrical Engineering,2020,2023,4,Artificial Intelligence,110920,1581
120380,Peter Phillips,2005-09-28,Computer Science,2019,2017,1,Machine Learning,179125,21183
656073,Erica Huff,1999-04-23,Mechanical Engineering,2022,2023,2,Network Security,192769,10490
376264,Harry Lewis,2005-05-09,Civil Engineering,2018,2018,1,Network Security,147806,25555
839041,Christian Pierce,2005-04-26,Electrical Engineering,2017,2017,3,Network Security,193696,4985
151474,Paul Harris,2005-11-27,Mechanical Engineering,2019,2021,1,Data Science,60865,9211
597899,Edward Cordova,2001-04-19,Computer Science,2022,2018,2,Web Development,109867,3512
968673,Samantha Michael,1998-10-17,Mechanical Engineering,2022,2023,1,Artificial Intelligence,199039,27962
769818,Katie Smith,2006-02-26,Civil Engineering,2016,2020,3,Web Development,98105,9546
923549,Kristen Walters,1999-09-07,Mechanical Engineering,2020,2018,4,Network Security,120754,17986
100737,Julie Smith,1999-10-01,Chemical Engineering,2016,2017,2,Data Science,152714,19711
867264,Catherine Potter,2001-05-23,Chemical Engineering,2018,2017,4,Data Science,135625,13866
875799,Carla White,2004-09-08,Electrical Engineering,2022,2019,4,Data Science,180780,14838
564288,Stanley Fields,1999-12-14,Civil Engineering,2022,2022,1,Machine Learning,155794,18614
912645,Jack Moore,2003-06-28,Chemical Engineering,2020,2021,1,Artificial Intelligence,73026,13921
776557,Kimberly Rios,2004-02-21,Computer Science,2022,2017,4,Machine Learning,100987,12699
198232,Mia Ross,2006-02-07,Electrical Engineering,2017,2022,4,Web Development,174574,19388
931221,Richard Green,1999-05-07,Electrical Engineering,2020,2022,4,Artificial Intelligence,108581,11389
241677,Katherine Thompson,2006-02-23,Chemical Engineering,2022,2021,4,Network Security,127939,1346
486667,Juan Wilson,2005-04-26,Civil Engineering,2020,2020,1,Web Development,108290,7555
553617,Robert Kelly,1998-02-06,Electrical Engineering,2018,2018,2,Web Development,123732,1060
338482,Danielle Lucero,2000-01-28,Mechanical Engineering,2016,2019,2,Web Development,138070,15693
605328,Katie Daniel,2002-01-20,Computer Science,2021,2018,2,Web Development,92415,9157
188298,Mr. Brett Strong,2004-12-31,Chemical Engineering,2017,2019,4,Artificial Intelligence,85200,10606
563511,Jeremy Lewis,1999-11-15,Civil Engineering,2016,2018,4,Machine Learning,151192,17780
129908,Brian Hardy,2000-02-19,Civil Engineering,2021,2022,2,Data Science,134076,2110
933707,Mark Clark,1998-09-08,Computer Science,2021,2023,3,Web Development,158523,3852
113656,Valerie Richardson,2004-04-29,Electrical Engineering,2021,2020,1,Web Development,72634,104
180982,Julie Clayton,1999-01-27,Civil Engineering,2019,2019,4,Data Science,102357,12631
532047,Shelby Bates,2003-09-27,Chemical Engineering,2018,2018,4,Web Development,158320,24424
618109,Elizabeth Foster,2001-03-05,Computer Science,2021,2017,2,Artificial Intelligence,80689,13558
271011,Ronald Campbell,1997-12-27,Computer Science,2019,2023,2,Data Science,171923,14176
451909,Nicole Jones,2001-12-12,Mechanical Engineering,2018,2017,3,Web Development,158716,25821
801938,Steven Santiago,2002-12-11,Computer Science,2018,2019,4,Web Development,166436,1734
275397,Christopher Peters,2003-03-19,Chemical Engineering,2017,2020,2,Data Science,80045,2506
645777,William Robbins,2002-02-08,Chemical Engineering,2020,2023,3,Data Science,163698,30889
102024,Lisa Ortega,2005-08-23,Civil Engineering,2018,2018,4,Data Science,88115,9373
350086,Mrs. Olivia Bush MD,2005-04-24,Electrical Engineering,2022,2022,3,Data Science,155962,12473
945929,Joseph Armstrong,2003-06-04,Mechanical Engineering,2022,2022,4,Data Science,174105,5900
511426,Stephen Lee,1997-10-22,Computer Science,2021,2020,3,Network Security,120497,13687
181223,Michael Williams,1997-10-17,Chemical Engineering,2019,2023,2,Machine Learning,102230,2949
697494,Elizabeth Roberts,2006-02-06,Mechanical Engineering,2022,2023,1,Artificial Intelligence,112452,12368
703566,David Mcclure,2001-08-05,Civil Engineering,2017,2018,2,Data Science,106589,7980
550365,Michael Morris,1998-09-16,Computer Science,2019,2019,1,Machine Learning,149113,9787
272871,Michael Allison,2004-03-24,Electrical Engineering,2018,2023,1,Network Security,130489,23920
610274,Audrey Parker,1998-09-26,Computer Science,2017,2021,2,Machine Learning,55285,10553
719440,Alicia Williams,1997-06-17,Electrical Engineering,2018,2022,4,Web Development,63998,933
490847,Teresa Meyer,1997-11-27,Computer Science,2022,2017,2,Network Security,122383,16714
944362,Jason Anderson,2003-10-23,Mechanical Engineering,2020,2022,1,Artificial Intelligence,93246,17159
302191,Anthony King,1999-05-07,Mechanical Engineering,2019,2019,3,Artificial Intelligence,138500,2685
301466,Kathryn Freeman,2004-08-22,Mechanical Engineering,2020,2019,3,Data Science,99887,11383
409160,John Robinson,2001-05-18,Electrical Engineering,2022,2018,1,Machine Learning,193181,21517
591166,Brittany Gordon,2000-01-20,Electrical Engineering,2018,2017,2,Network Security,142376,17273
997658,Robert Phillips DDS,2002-04-21,Electrical Engineering,2020,2019,2,Data Science,94156,28
927434,Allison Olson,1999-03-31,Electrical Engineering,2018,2018,4,Data Science,92017,3542
962044,Kimberly Garcia,2001-04-28,Electrical Engineering,2019,2023,4,Web Development,117742,20925
659319,Thomas Lang,2001-03-16,Electrical Engineering,2019,2022,1,Machine Learning,173189,25857
582194,Steven Ali,2001-02-19,Electrical Engineering,2017,2022,1,Machine Learning,95911,22
750235,Sean Townsend,2005-03-25,Electrical Engineering,2022,2020,1,Machine Learning,84574,9615
393925,Lauren Cummings,1999-09-27,Electrical Engineering,2020,2019,2,Machine Learning,126644,8136
260035,Nicole Salazar,2001-08-27,Chemical Engineering,2019,2021,4,Web Development,71592,13696
224410,Nathaniel Owens,2000-09-24,Chemical Engineering,2016,2018,3,Artificial Intelligence,88457,5926
771182,Tyler Burnett,2002-03-02,Electrical Engineering,2022,2020,4,Machine Learning,94788,12531
484353,Donald Carrillo,2002-01-11,Computer Science,2022,2022,3,Network Security,141906,27406
673766,Erin Neal,2006-04-20,Civil Engineering,2017,2021,1,Web Development,130782,24608
151548,Ian Smith,2000-06-25,Chemical Engineering,2022,2019,4,Machine Learning,106032,8622
983468,Elizabeth Taylor,2001-04-14,Electrical Engineering,2019,2021,1,Web Development,113821,3609
954157,Stephanie Hunter,1998-08-15,Mechanical Engineering,2020,2020,3,Machine Learning,135544,8610
103488,Daniel Beasley,2002-04-02,Mechanical Engineering,2022,2020,1,Network Security,143453,15209
298282,Shannon Morrow,2005-10-06,Electrical Engineering,2020,2021,2,Data Science,160483,5707
677917,Michael Alexander,1998-01-15,Chemical Engineering,2020,2018,1,Data Science,165325,24666
570800,Mrs. Monica Perez,2003-03-30,Electrical Engineering,2017,2017,1,Machine Learning,89830,15342
348239,Laura Reed,2001-06-23,Civil Engineering,2017,2018,3,Web Development,157551,5895
320143,Erica Collins,2004-12-26,Chemical Engineering,2016,2017,2,Web Development,126725,10025
200221,Morgan Davis,2002-09-01,Mechanical Engineering,2016,2019,4,Web Development,127543,16371
115016,Ryan Hunt,1998-10-19,Mechanical Engineering,2018,2019,3,Data Science,71945,12881
935137,Samantha Smith,2000-08-03,Computer Science,2019,2017,1,Machine Learning,123489,18950
462476,Diane Chan,2002-12-21,Civil Engineering,2022,2020,1,Network Security,139628,8533
684422,Edward Bailey,2002-07-13,Electrical Engineering,2017,2017,1,Machine Learning,62411,11151
597415,Karen Lawson,2005-02-05,Chemical Engineering,2022,2017,4,Data Science,100903,19168
125466,Courtney Stephenson,2005-08-14,Mechanical Engineering,2021,2023,4,Web Development,96839,16129
932787,William Moore,2005-09-18,Computer Science,2022,2017,2,Data Science,166390,19178
313652,Nicole Banks,2003-06-29,Computer Science,2018,2020,3,Machine Learning,56291,5448
406780,Mark Lopez,1997-06-05,Civil Engineering,2018,2023,3,Web Development,117761,79
670668,Aaron Maldonado,1999-11-16,Chemical Engineering,2022,2020,2,Web Development,148941,14144
504111,Travis Brown,1998-02-15,Computer Science,2017,2022,3,Web Development,95157,17014
840031,Ricardo Garcia,2001-01-03,Computer Science,2017,2019,4,Artificial Intelligence,62656,11157
380520,Mr. Kevin Sims,2005-05-24,Mechanical Engineering,2021,2022,1,Artificial Intelligence,59061,6485
576653,Laura Perez,2001-11-17,Electrical Engineering,2019,2017,1,Web Development,147405,24354
949372,Chris Decker,2002-07-16,Mechanical Engineering,2020,2017,2,Data Science,156894,22773
788463,Cynthia Jackson,2003-10-07,Civil Engineering,2016,2018,2,Artificial Intelligence,128068,1703
340371,Steven Mason,2001-03-09,Chemical Engineering,2022,2022,2,Artificial Intelligence,114402,15131
668093,Kevin Orr,1999-09-03,Mechanical Engineering,2020,2017,2,Data Science,183929,24368
347536,Shelia Hicks,2000-12-09,Mechanical Engineering,2016,2021,4,Web Development,69166,6477
177023,Mary Stewart,1997-10-28,Chemical Engineering,2021,2018,1,Artificial Intelligence,144359,5825
116376,Kimberly Gonzalez,2002-07-18,Chemical Engineering,2019,2018,3,Machine Learning,138992,6779
410033,Rhonda Wright,1998-11-24,Civil Engineering,2016,2019,1,Web Development,138786,3826
467553,Jack Harris,2003-04-21,Electrical Engineering,2018,2022,2,Data Science,124463,2126
586489,Jasmine Bowen,1997-06-17,Chemical Engineering,2020,2022,3,Data Science,72739,1267
832958,Nathaniel Blackburn,2004-11-05,Chemical Engineering,2017,2020,2,Network Security,81067,7560
734406,Linda Anderson,1999-11-18,Mechanical Engineering,2017,2020,4,Machine Learning,159927,20067
664689,Adam Jordan,2006-03-21,Electrical Engineering,2020,2020,1,Machine Learning,59023,3285
521212,Joseph Hoffman,2001-04-01,Electrical Engineering,2021,2020,2,Network Security,198262,12450
351086,Jacqueline Sosa,1997-12-05,Civil Engineering,2019,2019,1,Data Science,174519,14485
644668,Charles Hernandez,1998-10-31,Chemical Engineering,2021,2018,4,Artificial Intelligence,80376,12544
974428,Jacob Robinson,2004-04-02,Electrical Engineering,2020,2019,3,Network Security,63647,11019
178320,Richard Mendoza,2003-08-21,Civil Engineering,2021,2019,4,Web Development,101742,4614
440518,Kelly Wilson,1999-06-07,Civil Engineering,2016,2021,3,Network Security,164261,12974
659594,Kristin Andrews,2003-09-30,Mechanical Engineering,2018,2020,2,Web Development,63685,11863
439630,Jared Nunez,2005-05-21,Chemical Engineering,2022,2021,1,Machine Learning,110519,18186
578739,Donna Newman,1999-01-17,Electrical Engineering,2017,2020,2,Network Security,80307,2934
181151,Linda Obrien,2002-11-01,Computer Science,2021,2018,3,Network Security,193496,26082
803250,Thomas Garcia,2001-06-24,Mechanical Engineering,2016,2017,2,Data Science,137904,14530
874387,Jessica Montgomery,2002-09-11,Computer Science,2021,2017,3,Machine Learning,139990,8958
